Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Joint Velocity,Stator Current,Percent Output,System Clock,,,,,,,
4.22402,-21.4417,170,0.32611,17.87,-160,55.5538,0,0,-70,0,0.030303,Fri Jan 20 11:15:57 2023,,,,,,,
4.23407,-25.1268,162,0.32611,17.87,-151,57.9763,7,0,-80,0,0.0312805,Fri Jan 20 11:15:57 2023,,,,,,,
4.24412,-28.7752,154,0.32611,17.87,-142,60.3891,7,0,-80,0,0.0195503,Fri Jan 20 11:15:57 2023,,,,,,,
4.25417,-32.383,144,0.261874,14.35,-132,62.7926,11,0,-90,0,0.026393,Fri Jan 20 11:15:57 2023,,,,,,,
4.26422,-35.9442,134,0.261874,14.35,-122,65.1861,11,0,-100,0,0.0293255,Fri Jan 20 11:15:57 2023,,,,,,,
4.27427,-39.4537,124,0.261874,14.35,-112,67.5692,15,0,-100,0,0.0234604,Fri Jan 20 11:15:57 2023,,,,,,,
4.28433,-42.9066,114,0.261874,14.35,-100,69.9415,15,0,-100,0,0.0195503,Fri Jan 20 11:15:57 2023,,,,,,,
4.29438,-46.2999,102,0.261874,14.35,-88,72.3041,24,0,-110,0,0.0215054,Fri Jan 20 11:15:57 2023,,,,,,,
4.30444,-49.625,90,0.197819,10.84,-77,74.6539,24,0,-120,0,0.0244379,Fri Jan 20 11:15:57 2023,,,,,,,
4.3145,-52.8793,79,0.197819,10.84,-65,76.9922,26,0,-110,0,0.00782014,Fri Jan 20 11:15:57 2023,,,,,,,
4.32456,-56.0616,66,0.197819,10.84,-51,79.3211,26,0,-110,0,0.0146628,Fri Jan 20 11:15:57 2023,,,,,,,
4.33461,-59.16,38,0.197819,10.84,-38,81.6349,35,0,-140,0,0.0254154,Fri Jan 20 11:15:57 2023,,,,,,,
4.34467,-62.1722,38,0.197819,10.84,-26,83.9348,35,0,-140,0,0.0117302,Fri Jan 20 11:15:57 2023,,,,,,,
4.35472,-65.0953,26,0.144167,7.9,-13,86.2214,36,0,-120,0,0.000977517,Fri Jan 20 11:15:57 2023,,,,,,,
4.36477,-67.9243,0,0.144167,7.9,0,88.4937,36,0,-130,0,-0.00293255,Fri Jan 20 11:15:57 2023,,,,,,,
4.56206,-99.6769,-188,0.208039,11.4,3,129.795,77,0,-80,0,0,Fri Jan 20 11:15:57 2023,,,,,,,
4.57212,-99.9102,-191,0.208039,11.4,2,131.713,77,0,-40,0,0,Fri Jan 20 11:15:57 2023,,,,,,,
4.58218,-99.999,-191,0.208039,11.4,0,133.604,77,0,0,0,0,Fri Jan 20 11:15:57 2023,,,,,,,
4.59224,-99.9441,-190,0.208039,11.4,-1,135.475,77,0,0,0,0,Fri Jan 20 11:15:57 2023,,,,,,,
4.60229,-99.7456,-188,0.0698938,3.83,-2,137.322,77,0,10,0,0,Fri Jan 20 11:15:57 2023,,,,,,,
4.61234,-99.4038,-187,0.0698938,3.83,-2,139.149,77,0,0,0,0,Fri Jan 20 11:15:57 2023,,,,,,,
4.6224,-98.9193,-187,0.0698938,3.83,3,140.952,77,0,0,0,-0.0899316,Fri Jan 20 11:15:57 2023,,,,,,,
4.63245,-98.2927,-194,0.0698938,3.83,22,142.734,77,0,-30,0,-0.0997067,Fri Jan 20 11:15:57 2023,,,,,,,
4.6425,-97.5248,-215,0.0698938,3.83,41,144.493,78,0,-180,0,-0.00391007,Fri Jan 20 11:15:57 2023,,,,,,,
4.65256,-96.6168,-234,0.210046,11.51,51,146.228,78,0,-210,0,0.00391007,Fri Jan 20 11:15:57 2023,,,,,,,
4.66261,-95.5702,-244,0.210046,11.51,59,147.94,78,0,-110,0,-0.0635386,Fri Jan 20 11:15:57 2023,,,,,,,
4.67267,-94.386,-255,0.210046,11.51,73,149.629,78,0,-90,0,-0.0635386,Fri Jan 20 11:15:57 2023,,,,,,,
4.68272,-93.0667,-268,0.210046,11.51,86,151.293,78,0,-130,0,-0.0410557,Fri Jan 20 11:15:57 2023,,,,,,,
4.69278,-91.6126,-282,0.210046,11.51,95,152.935,78,0,-130,0,-0.0400782,Fri Jan 20 11:15:57 2023,,,,,,,
4.70283,-90.028,-291,0.252019,13.81,103,154.55,79,0,-110,0,-0.058651,Fri Jan 20 11:15:57 2023,,,,,,,
4.71288,-88.3137,-301,0.252019,13.81,114,156.142,79,0,-80,0,-0.0615836,Fri Jan 20 11:15:58 2023,,,,,,,
4.72294,-86.4729,-312,0.252019,13.81,124,157.708,84,0,-110,0,-0.0449658,Fri Jan 20 11:15:58 2023,,,,,,,
4.733,-84.5064,-322,0.252019,13.81,132,159.251,84,0,-100,0,-0.0518084,Fri Jan 20 11:15:58 2023,,,,,,,
4.74305,-82.4197,-330,0.252019,13.81,139,160.766,85,0,-80,0,-0.0625611,Fri Jan 20 11:15:58 2023,,,,,,,
4.7531,-80.2144,-338,0.3752,20.56,147,162.257,85,0,-70,0,-0.0654936,Fri Jan 20 11:15:58 2023,,,,,,,
4.76316,-77.8947,-347,0.3752,20.56,155,163.721,89,0,-80,0,-0.0508309,Fri Jan 20 11:15:58 2023,,,,,,,
4.77321,-75.4626,-355,0.3752,20.56,161,165.159,89,0,-90,0,-0.0537634,Fri Jan 20 11:15:58 2023,,,,,,,
4.78327,-72.9223,-362,0.3752,20.56,167,166.571,96,0,-60,0,-0.054741,Fri Jan 20 11:15:58 2023,,,,,,,
4.79333,-70.2739,-368,0.3752,20.56,173,167.957,96,0,-60,0,-0.0557185,Fri Jan 20 11:15:58 2023,,,,,,,
4.80339,-67.5272,-374,0.41407,22.69,176,169.316,101,0,-60,0,-0.0557185,Fri Jan 20 11:15:58 2023,,,,,,,
4.81344,-64.683,-378,0.41407,22.69,180,170.648,101,0,-30,0,-0.0733138,Fri Jan 20 11:15:58 2023,,,,,,,
4.82349,-61.7475,-382,0.41407,22.69,185,171.951,108,0,-40,0,-0.0625611,Fri Jan 20 11:15:58 2023,,,,,,,
4.83355,-58.7222,-387,0.41407,22.69,188,173.228,108,0,-50,0,-0.0518084,Fri Jan 20 11:15:58 2023,,,,,,,
4.8436,-55.6133,-391,0.41407,22.69,190,174.477,117,0,-40,0,-0.0537634,Fri Jan 20 11:15:58 2023,,,,,,,
4.85365,-52.4241,-393,0.457503,25.07,192,175.698,117,0,-10,0,-0.0703812,Fri Jan 20 11:15:58 2023,,,,,,,
4.8637,-49.1605,-395,0.457503,25.07,195,176.891,124,0,-20,0,-0.0635386,Fri Jan 20 11:15:58 2023,,,,,,,
4.87375,-45.826,-398,0.457503,25.07,196,178.056,124,0,-20,0,-0.0557185,Fri Jan 20 11:15:58 2023,,,,,,,
4.88381,-42.4259,-399,0.457503,25.07,196,179.192,134,0,-10,0,-0.0576735,Fri Jan 20 11:15:58 2023,,,,,,,
4.89387,-38.9626,-400,0.457503,25.07,196,180.3,134,0,0,0,-0.058651,Fri Jan 20 11:15:58 2023,,,,,,,
4.90392,-35.4449,-400,0.461518,25.29,196,181.38,138,0,0,0,-0.054741,Fri Jan 20 11:15:58 2023,,,,,,,
4.91397,-31.8757,-400,0.461518,25.29,196,182.43,138,0,0,0,-0.0508309,Fri Jan 20 11:15:58 2023,,,,,,,
4.92403,-28.2623,-400,0.461518,25.29,196,183.451,146,0,0,0,-0.0469208,Fri Jan 20 11:15:58 2023,,,,,,,
4.93408,-24.6072,-400,0.461518,25.29,195,184.442,146,0,0,0,-0.0469208,Fri Jan 20 11:15:58 2023,,,,,,,
4.94413,-20.9176,-400,0.461518,25.29,195,185.404,150,0,0,0,-0.0371457,Fri Jan 20 11:15:58 2023,,,,,,,
4.95418,-17.1975,-400,0.38177,20.92,194,186.337,150,0,0,0,-0.0312805,Fri Jan 20 11:15:58 2023,,,,,,,
4.96423,-13.4533,-400,0.38177,20.92,192,187.24,158,0,0,0,-0.0254154,Fri Jan 20 11:15:58 2023,,,,,,,
4.97429,-9.68928,-397,0.38177,20.92,190,188.113,158,0,20,0,-0.0351906,Fri Jan 20 11:15:58 2023,,,,,,,
4.98434,-5.91178,-395,0.38177,20.92,190,188.956,161,0,20,0,-0.0293255,Fri Jan 20 11:15:58 2023,,,,,,,
4.99439,-2.12324,-395,0.38177,20.92,187,189.769,161,0,0,0,-0.0117302,Fri Jan 20 11:15:58 2023,,,,,,,
5.00445,1.66568,-392,0.210229,11.52,182,190.552,165,0,20,0,-0.0244379,Fri Jan 20 11:15:58 2023,,,,,,,
5.0145,5.45326,-386,0.210229,11.52,178,191.304,165,0,50,0,-0.0351906,Fri Jan 20 11:15:58 2023,,,,,,,
5.02455,9.23256,-382,0.210229,11.52,175,192.025,166,0,50,0,-0.0254154,Fri Jan 20 11:15:58 2023,,,,,,,
5.03461,12.9989,-378,0.210229,11.52,170,192.716,166,0,30,0,-0.0136852,Fri Jan 20 11:15:58 2023,,,,,,,
5.04466,16.7456,-372,0.210229,11.52,163,193.377,173,0,50,0,-0.0215054,Fri Jan 20 11:15:58 2023,,,,,,,
5.05471,20.4694,-366,0.160409,8.79,158,194.006,173,0,70,0,-0.0244379,Fri Jan 20 11:15:58 2023,,,,,,,
5.06476,24.1633,-360,0.160409,8.79,153,194.604,173,0,60,0,-0.0185728,Fri Jan 20 11:15:58 2023,,,,,,,
5.07482,27.8224,-345,0.160409,8.79,146,195.172,173,0,70,0,-0.0185728,Fri Jan 20 11:15:58 2023,,,,,,,
5.08487,31.4408,-345,0.160409,8.79,137,195.708,175,0,70,0,-0.0185728,Fri Jan 20 11:15:58 2023,,,,,,,
5.09493,35.0179,-336,0.160409,8.79,129,196.213,175,0,90,0,-0.0244379,Fri Jan 20 11:15:58 2023,,,,,,,
5.10498,38.5421,-326,0.141977,7.78,121,196.687,178,0,90,0,-0.0185728,Fri Jan 20 11:15:58 2023,,,,,,,
5.11503,42.0108,-307,0.141977,7.78,112,197.129,178,0,100,0,-0.0127077,Fri Jan 20 11:15:58 2023,,,,,,,
5.12509,45.4184,-307,0.141977,7.78,102,197.54,178,0,100,0,-0.0156403,Fri Jan 20 11:15:58 2023,,,,,,,
5.13514,48.7632,-285,0.141977,7.78,93,197.919,178,0,100,0,-0.0175953,Fri Jan 20 11:15:58 2023,,,,,,,
5.1452,52.0356,-274,0.141977,7.78,83,198.267,179,0,110,0,-0.0175953,Fri Jan 20 11:15:58 2023,,,,,,,
5.15525,55.2338,-274,0.105479,5.78,73,198.583,179,0,110,0,-0.00879765,Fri Jan 20 11:15:58 2023,,,,,,,
5.1653,58.3525,-250,0.105479,5.78,62,198.867,181,0,120,0,-0.00782014,Fri Jan 20 11:15:58 2023,,,,,,,
5.17535,61.3874,-238,0.105479,5.78,52,199.12,181,0,110,0,-0.00684262,Fri Jan 20 11:15:58 2023,,,,,,,
5.18541,64.3339,-238,0.105479,5.78,42,199.341,182,0,110,0,0,Fri Jan 20 11:15:58 2023,,,,,,,
5.19546,67.1898,-215,0.105479,5.78,33,199.53,182,0,110,0,0.000977517,Fri Jan 20 11:15:58 2023,,,,,,,
5.20551,69.9472,-205,0.0335782,1.84,24,199.687,183,0,100,0,0.0127077,Fri Jan 20 11:15:58 2023,,,,,,,
5.21557,72.6045,-193,0.0335782,1.84,13,199.812,183,0,110,0,0.0195503,Fri Jan 20 11:15:58 2023,,,,,,,
5.22562,75.1582,-181,0.0335782,1.84,3,199.906,184,0,120,0,0.0185728,Fri Jan 20 11:15:58 2023,,,,,,,
5.23567,77.6034,-169,0.0335782,1.84,-7,199.967,184,0,120,0,0.0156403,Fri Jan 20 11:15:58 2023,,,,,,,
5.24572,79.9365,-157,0.0335782,1.84,-18,199.997,185,0,120,0,0.0205279,Fri Jan 20 11:15:58 2023,,,,,,,
5.25577,82.1554,-144,0.0355856,1.95,-29,199.995,185,0,120,0,0.0224829,Fri Jan 20 11:15:58 2023,,,,,,,
5.26582,84.2563,-131,0.0355856,1.95,-40,199.961,185,0,130,0,0.0254154,Fri Jan 20 11:15:58 2023,,,,,,,
5.27588,86.2366,-118,0.0355856,1.95,-52,199.895,185,0,130,0,0.0234604,Fri Jan 20 11:15:58 2023,,,,,,,
5.28593,88.0926,-105,0.0355856,1.95,-63,199.797,186,0,130,0,0.0234604,Fri Jan 20 11:15:58 2023,,,,,,,
5.29598,89.8231,-91,0.0355856,1.95,-75,199.667,186,0,130,0,0.0293255,Fri Jan 20 11:15:58 2023,,,,,,,
5.30604,91.4238,-78,0.0943475,5.17,-86,199.505,186,0,130,0,0.0322581,Fri Jan 20 11:15:58 2023,,,,,,,
5.31609,92.8934,-64,0.0943475,5.17,-98,199.311,186,0,130,0,0.0332356,Fri Jan 20 11:15:58 2023,,,,,,,
5.32614,94.2294,-51,0.0943475,5.17,-110,199.086,186,0,140,0,0.0361681,Fri Jan 20 11:15:58 2023,,,,,,,
5.3362,95.4306,-37,0.0943475,5.17,-122,198.829,186,0,140,0,0.0371457,Fri Jan 20 11:15:58 2023,,,,,,,
5.34625,96.4942,-23,0.0943475,5.17,-133,198.54,186,0,130,0,0.0342131,Fri Jan 20 11:15:58 2023,,,,,,,
5.35631,97.4195,-9,0.170081,9.32,-146,198.219,186,0,140,0,0.0400782,Fri Jan 20 11:15:58 2023,,,,,,,
5.36636,98.2049,6,0.170081,9.32,-158,197.867,186,0,140,0,0.0361681,Fri Jan 20 11:15:58 2023,,,,,,,
5.37641,98.8492,19,0.170081,9.32,-170,197.483,186,0,140,0,0.0371457,Fri Jan 20 11:15:58 2023,,,,,,,
5.38655,99.3545,33,0.170081,9.32,-181,197.064,186,0,130,0,0.0449658,Fri Jan 20 11:15:58 2023,,,,,,,
5.3966,99.7132,47,0.170081,9.32,-194,196.617,186,0,140,0,0.0449658,Fri Jan 20 11:15:58 2023,,,,,,,
5.40666,99.9283,60,0.2272,12.45,-205,196.139,186,0,130,0,0.0400782,Fri Jan 20 11:15:58 2023,,,,,,,
5.41672,100,72,0.2272,12.45,-215,195.628,186,0,120,0,0.0469208,Fri Jan 20 11:15:58 2023,,,,,,,
5.42677,99.9279,85,0.2272,12.45,-226,195.087,187,0,120,0,0.0537634,Fri Jan 20 11:15:58 2023,,,,,,,
5.43682,99.7123,99,0.2272,12.45,-238,194.515,187,0,130,0,0.0498534,Fri Jan 20 11:15:58 2023,,,,,,,
5.44687,99.3535,112,0.2272,12.45,-249,193.912,187,0,130,0,0.0469208,Fri Jan 20 11:15:58 2023,,,,,,,
5.45692,98.852,124,0.298919,16.38,-259,193.278,187,0,110,0,0.0469208,Fri Jan 20 11:15:58 2023,,,,,,,
5.46698,98.2087,137,0.298919,16.38,-271,192.613,187,0,130,0,0.0606061,Fri Jan 20 11:15:58 2023,,,,,,,
5.47703,97.4242,150,0.298919,16.38,-281,191.918,187,0,130,0,0.0449658,Fri Jan 20 11:15:58 2023,,,,,,,
5.48709,96.4999,161,0.298919,16.38,-290,191.191,187,0,110,0,0.0449658,Fri Jan 20 11:15:58 2023,,,,,,,
5.49714,95.4362,171,0.298919,16.38,-299,190.434,187,0,100,0,0.058651,Fri Jan 20 11:15:58 2023,,,,,,,
5.5072,94.2363,183,0.342169,18.75,-310,189.647,187,0,110,0,0.0635386,Fri Jan 20 11:15:58 2023,,,,,,,
5.51725,92.9004,194,0.342169,18.75,-319,188.829,187,0,110,0,0.054741,Fri Jan 20 11:15:58 2023,,,,,,,
5.52731,91.431,204,0.342169,18.75,-326,187.981,187,0,90,0,0.0576735,Fri Jan 20 11:15:58 2023,,,,,,,
5.53736,89.83,212,0.342169,18.75,-334,187.103,187,0,80,0,0.0684262,Fri Jan 20 11:15:58 2023,,,,,,,
5.54742,88.1011,221,0.410238,22.48,-341,186.196,187,0,80,0,0.0635386,Fri Jan 20 11:15:58 2023,,,,,,,
5.55747,86.2451,231,0.410238,22.48,-349,185.259,187,0,90,0,0.0606061,Fri Jan 20 11:15:58 2023,,,,,,,
5.56752,84.2658,239,0.410238,22.48,-356,184.292,187,0,90,0,0.0645161,Fri Jan 20 11:15:58 2023,,,,,,,
5.57757,82.1651,247,0.410238,22.48,-363,183.296,187,0,70,0,0.0654936,Fri Jan 20 11:15:58 2023,,,,,,,
5.58763,79.9468,253,0.410238,22.48,-368,182.271,187,0,70,0,0.0635386,Fri Jan 20 11:15:58 2023,,,,,,,
5.59769,77.6113,260,0.462795,25.36,-373,181.215,187,0,60,0,0.0654936,Fri Jan 20 11:15:58 2023,,,,,,,
5.60774,75.1655,264,0.462795,25.36,-377,180.132,187,0,50,0,0.0684262,Fri Jan 20 11:15:58 2023,,,,,,,
5.6178,72.612,270,0.462795,25.36,-382,179.019,187,0,40,0,0.0684262,Fri Jan 20 11:15:58 2023,,,,,,,
5.62785,69.9549,277,0.462795,25.36,-388,177.878,187,0,70,0,0.0596285,Fri Jan 20 11:15:58 2023,,,,,,,
5.6379,67.1964,283,0.462795,25.36,-392,176.709,187,0,50,0,0.0625611,Fri Jan 20 11:15:58 2023,,,,,,,
5.64796,64.3427,286,0.498381,27.31,-395,175.512,187,0,40,0,0.0694037,Fri Jan 20 11:15:58 2023,,,,,,,
5.65801,61.3955,289,0.498381,27.31,-397,174.286,187,0,30,0,0.0654936,Fri Jan 20 11:15:58 2023,,,,,,,
5.66806,58.3605,293,0.498381,27.31,-400,173.033,187,0,30,0,0.0606061,Fri Jan 20 11:15:58 2023,,,,,,,
5.67812,55.2414,294,0.498381,27.31,-401,171.752,187,0,20,0,0.0703812,Fri Jan 20 11:15:58 2023,,,,,,,
5.68817,52.0439,296,0.498381,27.31,-402,170.444,187,0,10,0,0.0703812,Fri Jan 20 11:15:58 2023,,,,,,,
5.69823,48.7691,296,0.517177,28.34,-402,169.108,187,0,10,0,0.0723363,Fri Jan 20 11:15:58 2023,,,,,,,
5.70828,45.4265,297,0.517177,28.34,-403,167.745,187,0,10,0,0.0615836,Fri Jan 20 11:15:59 2023,,,,,,,
5.71833,42.0182,297,0.517177,28.34,-403,166.356,187,0,0,0,0.058651,Fri Jan 20 11:15:59 2023,,,,,,,
5.72839,38.5495,297,0.517177,28.34,-403,164.94,187,0,0,0,0.054741,Fri Jan 20 11:15:59 2023,,,,,,,
5.73844,35.0257,297,0.517177,28.34,-403,163.498,187,0,0,0,0.0508309,Fri Jan 20 11:15:59 2023,,,,,,,
5.74849,31.4516,297,0.488891,26.79,-403,162.03,187,0,0,0,0.0469208,Fri Jan 20 11:15:59 2023,,,,,,,
5.75855,27.8319,297,0.488891,26.79,-403,160.536,187,0,0,0,0.0469208,Fri Jan 20 11:15:59 2023,,,,,,,
5.7686,24.1729,297,0.488891,26.79,-402,159.016,187,0,0,0,0.0410557,Fri Jan 20 11:15:59 2023,,,,,,,
5.77865,20.479,297,0.488891,26.79,-400,157.471,187,0,0,0,0.0351906,Fri Jan 20 11:15:59 2023,,,,,,,
5.78871,16.7566,294,0.488891,26.79,-396,155.901,187,0,-20,0,0.0391007,Fri Jan 20 11:15:59 2023,,,,,,,
5.79876,13.0066,290,0.348739,19.11,-394,154.305,187,0,-40,0,0.0478983,Fri Jan 20 11:15:59 2023,,,,,,,
5.80882,9.24036,288,0.348739,19.11,-393,152.686,183,0,-20,0,0.0293255,Fri Jan 20 11:15:59 2023,,,,,,,
5.81887,5.46009,286,0.348739,19.11,-390,151.041,183,0,-10,0,0.0244379,Fri Jan 20 11:15:59 2023,,,,,,,
5.82893,1.67338,280,0.348739,19.11,-384,149.373,181,0,-40,0,0.0449658,Fri Jan 20 11:15:59 2023,,,,,,,
5.83898,-2.11825,275,0.348739,19.11,-381,147.68,181,0,-50,0,0.0391007,Fri Jan 20 11:15:59 2023,,,,,,,
5.84903,-5.90466,272,0.284502,15.59,-377,145.965,179,0,-30,0,0.0205279,Fri Jan 20 11:15:59 2023,,,,,,,
5.85909,-9.68284,265,0.284502,15.59,-370,144.226,179,0,-50,0,0.0332356,Fri Jan 20 11:15:59 2023,,,,,,,
5.86914,-13.4472,255,0.284502,15.59,-362,142.464,175,0,-90,0,0.0488759,Fri Jan 20 11:15:59 2023,,,,,,,
5.87919,-17.1928,247,0.284502,15.59,-356,140.679,175,0,-80,0,0.0371457,Fri Jan 20 11:15:59 2023,,,,,,,
5.88925,-20.9121,241,0.284502,15.59,-350,138.872,174,0,-60,0,0.0234604,Fri Jan 20 11:15:59 2023,,,,,,,
5.89931,-24.6049,233,0.260049,14.25,-342,137.042,174,0,-70,0,0.0244379,Fri Jan 20 11:15:59 2023,,,,,,,
5.90936,-28.2592,222,0.260049,14.25,-333,135.191,171,0,-100,0,0.0410557,Fri Jan 20 11:15:59 2023,,,,,,,
5.91941,-31.874,213,0.260049,14.25,-325,133.318,171,0,-100,0,0.028348,Fri Jan 20 11:15:59 2023,,,,,,,
5.92947,-35.4413,204,0.260049,14.25,-317,131.425,169,0,-80,0,0.0185728,Fri Jan 20 11:15:59 2023,,,,,,,
5.93952,-38.9608,193,0.260049,14.25,-306,129.509,169,0,-100,0,0.0195503,Fri Jan 20 11:15:59 2023,,,,,,,
5.94957,-42.4225,182,0.208586,11.43,-296,127.573,163,0,-120,0,0.030303,Fri Jan 20 11:15:59 2023,,,,,,,
5.95963,-45.8239,171,0.208586,11.43,-287,125.617,163,0,-110,0,0.0156403,Fri Jan 20 11:15:59 2023,,,,,,,
5.96968,-49.1586,160,0.208586,11.43,-276,123.641,162,0,-100,0,0.0175953,Fri Jan 20 11:15:59 2023,,,,,,,
5.97973,-52.423,147,0.208586,11.43,-265,121.645,162,0,-120,0,0.028348,Fri Jan 20 11:15:59 2023,,,,,,,
5.98979,-55.6119,134,0.208586,11.43,-255,119.63,158,0,-120,0,0.0146628,Fri Jan 20 11:15:59 2023,,,,,,,
5.99985,-58.7232,123,0.147087,8.06,-245,117.594,158,0,-110,0,0,Fri Jan 20 11:15:59 2023,,,,,,,
6.0099,-61.7475,111,0.147087,8.06,-233,115.541,154,0,-120,0,0.00293255,Fri Jan 20 11:15:59 2023,,,,,,,
6.01995,-64.684,97,0.147087,8.06,-220,113.469,154,0,-140,0,0.0127077,Fri Jan 20 11:15:59 2023,,,,,,,
6.03001,-67.5264,81,0.147087,8.06,-206,111.38,148,0,-140,0,0.0166178,Fri Jan 20 11:15:59 2023,,,,,,,
6.04006,-70.273,66,0.147087,8.06,-192,109.273,148,0,-150,0,0.0156403,Fri Jan 20 11:15:59 2023,,,,,,,
6.05011,-72.9175,51,0.0859529,4.71,-179,107.148,145,0,-150,0,0.0117302,Fri Jan 20 11:15:59 2023,,,,,,,
6.06016,-75.4585,37,0.0859529,4.71,-167,105.006,145,0,-140,0,0,Fri Jan 20 11:15:59 2023,,,,,,,
6.07022,-77.8901,24,0.0859529,4.71,-156,102.848,138,0,-130,0,-0.0205279,Fri Jan 20 11:15:59 2023,,,,,,,
6.08027,-80.2108,11,0.0859529,4.71,-144,100.672,138,0,-120,0,-0.0224829,Fri Jan 20 11:15:59 2023,,,,,,,
6.09033,-82.4155,-2,0.0859529,4.71,-132,98.4817,136,0,-130,0,-0.0205279,Fri Jan 20 11:15:59 2023,,,,,,,
6.10038,-84.5039,-15,0.0551121,3.02,-120,96.2731,136,0,-130,0,-0.0205279,Fri Jan 20 11:15:59 2023,,,,,,,
6.11044,-86.4693,-28,0.0551121,3.02,-108,94.0508,129,0,-130,0,-0.0234604,Fri Jan 20 11:15:59 2023,,,,,,,
6.12049,-88.3108,-42,0.0551121,3.02,-95,91.8131,129,0,-130,0,-0.0224829,Fri Jan 20 11:15:59 2023,,,,,,,
6.13055,-90.025,-56,0.0551121,3.02,-82,89.5613,126,0,-140,0,-0.0224829,Fri Jan 20 11:15:59 2023,,,,,,,
6.1406,-91.611,-70,0.0551121,3.02,-70,87.2935,126,0,-130,0,-0.0342131,Fri Jan 20 11:15:59 2023,,,,,,,
6.15066,-93.0645,-84,0.0832156,4.56,-56,85.0131,121,0,-140,0,-0.0293255,Fri Jan 20 11:15:59 2023,,,,,,,
6.16071,-94.3844,-99,0.0832156,4.56,-43,82.719,121,0,-140,0,-0.0312805,Fri Jan 20 11:15:59 2023,,,,,,,
6.17076,-95.5683,-114,0.0832156,4.56,-30,80.4125,113,0,-150,0,-0.0244379,Fri Jan 20 11:15:59 2023,,,,,,,
6.18082,-96.6151,-127,0.0832156,4.56,-18,78.0927,113,0,-130,0,-0.0400782,Fri Jan 20 11:15:59 2023,,,,,,,
6.19095,-97.529,-140,0.0832156,4.56,-6,75.7444,111,0,-130,0,-0.0410557,Fri Jan 20 11:15:59 2023,,,,,,,
6.201,-98.297,-154,0.17957,9.84,8,73.397,111,0,-130,0,-0.0430108,Fri Jan 20 11:15:59 2023,,,,,,,
6.21106,-98.9227,-169,0.17957,9.84,21,71.0409,107,0,-140,0,-0.0351906,Fri Jan 20 11:15:59 2023,,,,,,,
6.22111,-99.4064,-183,0.17957,9.84,33,68.6726,107,0,-140,0,-0.0391007,Fri Jan 20 11:15:59 2023,,,,,,,
6.23117,-99.7473,-195,0.17957,9.84,44,66.2938,102,0,-120,0,-0.0537634,Fri Jan 20 11:15:59 2023,,,,,,,
6.24122,-99.9449,-209,0.17957,9.84,58,63.9048,102,0,-130,0,-0.0469208,Fri Jan 20 11:15:59 2023,,,,,,,
6.25127,-99.9989,-223,0.258589,14.17,71,61.506,96,0,-150,0,-0.0400782,Fri Jan 20 11:15:59 2023,,,,,,,
6.26133,-99.9093,-236,0.258589,14.17,81,59.0967,96,0,-130,0,-0.0508309,Fri Jan 20 11:15:59 2023,,,,,,,
6.27138,-99.6762,-248,0.258589,14.17,93,56.6778,93,0,-110,0,-0.0606061,Fri Jan 20 11:15:59 2023,,,,,,,
6.28143,-99.3,-261,0.258589,14.17,106,54.2506,93,0,-120,0,-0.0469208,Fri Jan 20 11:15:59 2023,,,,,,,
6.29149,-98.7813,-274,0.258589,14.17,117,51.8151,88,0,-130,0,-0.0469208,Fri Jan 20 11:15:59 2023,,,,,,,
6.30154,-98.1201,-285,0.307861,16.87,126,49.369,88,0,-110,0,-0.0606061,Fri Jan 20 11:15:59 2023,,,,,,,
6.3116,-97.3183,-296,0.307861,16.87,137,46.9165,85,0,-100,0,-0.0654936,Fri Jan 20 11:15:59 2023,,,,,,,
6.32165,-96.3766,-308,0.307861,16.87,148,44.4561,85,0,-110,0,-0.0518084,Fri Jan 20 11:15:59 2023,,,,,,,
6.33171,-95.2967,-319,0.307861,16.87,158,41.9893,80,0,-110,0,-0.0576735,Fri Jan 20 11:15:59 2023,,,,,,,
6.34176,-94.0797,-329,0.307861,16.87,166,39.5153,80,0,-100,0,-0.0635386,Fri Jan 20 11:15:59 2023,,,,,,,
6.35181,-92.7278,-339,0.414253,22.7,176,37.0355,75,0,-90,0,-0.0654936,Fri Jan 20 11:15:59 2023,,,,,,,
6.36187,-91.2427,-349,0.414253,22.7,185,34.5497,75,0,-90,0,-0.0596285,Fri Jan 20 11:15:59 2023,,,,,,,
6.37192,-89.6269,-357,0.414253,22.7,193,32.0588,72,0,-100,0,-0.0615836,Fri Jan 20 11:15:59 2023,,,,,,,
6.38197,-87.882,-366,0.414253,22.7,200,29.5622,72,0,-80,0,-0.0684262,Fri Jan 20 11:15:59 2023,,,,,,,
6.39203,-86.0106,-373,0.414253,22.7,207,27.0607,68,0,-70,0,-0.0733138,Fri Jan 20 11:15:59 2023,,,,,,,
6.40209,-84.0141,-380,0.47703,26.14,214,24.5529,68,0,-70,0,-0.0694037,Fri Jan 20 11:15:59 2023,,,,,,,
6.41214,-81.8987,-388,0.47703,26.14,220,22.0435,65,0,-70,0,-0.0694037,Fri Jan 20 11:15:59 2023,,,,,,,
6.42219,-79.6656,-394,0.47703,26.14,226,19.5304,65,0,-70,0,-0.0654936,Fri Jan 20 11:15:59 2023,,,,,,,
6.43225,-77.3183,-401,0.47703,26.14,231,17.0145,59,0,-60,0,-0.0654936,Fri Jan 20 11:15:59 2023,,,,,,,
